#tpm4_we.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

Four resident house
Weekend

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



12	0	0.993	0.007	0.000	0.000	0.000	0.000	0.000
12	1	0.231	0.769	0.000	0.000	0.000	0.000	0.000
12	2	0.000	0.429	0.571	0.000	0.000	0.000	0.000
12	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
12	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13	0	0.988	0.012	0.000	0.000	0.000	0.000	0.000
13	1	0.154	0.846	0.000	0.000	0.000	0.000	0.000
13	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
13	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
13	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14	0	0.995	0.005	0.000	0.000	0.000	0.000	0.000
14	1	0.222	0.778	0.000	0.000	0.000	0.000	0.000
14	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
14	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
14	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
15	0	0.986	0.014	0.000	0.000	0.000	0.000	0.000
15	1	0.261	0.696	0.043	0.000	0.000	0.000	0.000
15	2	0.000	0.500	0.500	0.000	0.000	0.000	0.000
15	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
